latitude,longitude,CO_column_number_density
11.45,80.75,0.04084348211698762
11.45,80.85000000000001,0.03962033582590678
11.45,80.95,0.03700893870909799
11.45,81.05000000000001,0.03937006111540749
11.45,81.15,0.04025133450285162
11.45,81.25,0.04203546844562269
11.45,81.35000000000001,0.04475748550172517
11.45,81.45,0.03539004766434499
11.45,81.55000000000001,0.030895170482445302
11.45,81.65,0.039712559547504835
11.45,81.75,0.04335737453427816
11.45,81.85000000000001,
11.45,81.95,
11.45,82.05000000000001,
11.45,82.15,0.034132119804472894
11.45,82.25,0.038527181096660985
11.45,82.35000000000001,0.03736948149622891
11.45,82.45,0.03953817249608387
11.45,82.55000000000001,0.03900223350451754
11.45,82.65,0.037484912576458536
11.45,82.75,0.037982596638679464
11.45,82.85000000000001,0.03618070115101015
11.45,82.95,0.036052577037732673
11.45,83.05000000000001,0.039430369949664
11.45,83.15,0.03700077710922468
11.45,83.25,
11.45,83.35000000000001,0.03865503713809689
11.45,83.45,0.038696211404690706
11.45,83.55000000000001,0.03829589603114253
11.45,83.65,0.0370309693709612
11.45,83.75,0.041248046180686455
11.45,83.85000000000001,0.04081213353089775
11.45,83.95,0.043141587414278704
11.45,84.05000000000001,0.04043458410752134
11.45,84.15,0.04067181672209215
11.45,84.25,0.04270538128838274
11.45,84.35000000000001,0.043605385791623597
11.45,84.45,0.04396019016694762
11.45,84.55000000000001,0.04396777695384755
11.45,84.65,0.03825705938542915
11.45,84.75,0.03846302513429915
11.45,84.85000000000001,0.040526631536748674
11.45,84.95,0.03853723243782489
11.45,85.05000000000001,
11.45,85.15,0.03707927555645115
11.45,85.25,0.03899557068375207
11.45,85.35000000000001,0.039209486247254566
11.45,85.45,
11.45,85.55000000000001,
11.45,85.65,
11.45,85.75,
11.45,85.85000000000001,
11.45,85.95,
11.45,86.05000000000001,
11.45,86.15,
11.45,86.25,0.042518434474116545
11.45,86.35000000000001,0.04251843168320491
11.45,86.45,
11.45,86.55000000000001,
11.45,86.65,
11.45,86.75,0.03858250867512393
11.45,86.85000000000001,0.03858250709943612
11.45,86.95,0.03858148075824752
11.45,87.05000000000001,0.03769495002151965
11.45,87.15,0.03787608003851932
11.45,87.25,0.03789883713322366
11.45,87.35000000000001,0.037999137094837314
11.45,87.45,0.03891762525332993
11.45,87.55000000000001,0.037459075881908055
11.45,87.65,0.04248739843221118
11.45,87.75,0.04186621467108927
11.45,87.85000000000001,0.041784560027176954
11.45,87.95,0.03987999330446475
11.45,88.05000000000001,0.03711108085867624
11.45,88.15,0.03624128014257843
11.45,88.25,0.03579520982893025
11.45,88.35000000000001,0.03885698832775576
11.45,88.45,0.04477465314460504
11.45,88.55000000000001,0.043893141279280505
11.45,88.65,0.04017855593355481
11.45,88.75,0.04017855763442887
11.45,88.85000000000001,0.043250391122401005
11.45,88.95,0.043338558100642334
11.45,89.05000000000001,0.041426118263531674
11.45,89.15,0.04130792746575931
11.45,89.25,0.0398837899171115
11.45,89.35000000000001,0.039678468731392504
11.45,89.45,0.04060385907202656
11.45,89.55000000000001,0.04163935092538691
11.45,89.65,0.041760793435160044
11.45,89.75,0.04192470246982495
11.45,89.85000000000001,0.04328202132875418
11.45,89.95,0.0445855352344626
11.45,90.05000000000001,0.044526161517526225
11.45,90.15,0.044436765231268494
11.45,90.25,0.044615724594816726
11.45,90.35000000000001,0.04743418372315162
11.45,90.45,0.04708279906433362
11.45,90.55000000000001,0.04706391568224321
11.45,90.65,0.04785309318974714
11.45,90.75,0.04800832161557397
11.45,90.85000000000001,0.04866241065936777
11.45,90.95,0.0548831815167529
11.45,91.05000000000001,0.05488318259597941
11.45,91.15,
11.45,91.25,
11.45,91.35000000000001,
11.45,91.45,
11.45,91.55000000000001,
11.45,91.65,
11.45,91.75,
11.45,91.85000000000001,
11.45,91.95,
11.45,92.05000000000001,
11.45,92.15,0.049595970748504865
11.45,92.25,0.0415010785812158
11.45,92.35000000000001,0.039136690707006545
11.45,92.45,0.04182898716101371
11.45,92.55000000000001,0.04748224881048615
11.45,92.65,0.04119319555552066
11.45,92.75,0.037823190596994204
11.45,92.85000000000001,0.041411592226662616
11.45,92.95,0.04371483060925778
11.45,93.05000000000001,0.04230310310444822
11.45,93.15,0.04583234196952874
11.45,93.25,0.042498344539950134
11.45,93.35000000000001,0.04673087470138794
11.45,93.45,0.04245530603905308
11.45,93.55000000000001,0.04158946803814878
11.45,93.65,0.04092469522807837
11.45,93.75,0.04643756779552941
11.45,93.85000000000001,0.045575469969559204
11.45,93.95,0.045234266497517044
11.45,94.05000000000001,0.04521438720335194
11.45,94.15,0.045583932491958606
11.45,94.25,0.04833339673893709
11.45,94.35000000000001,0.04650745642628376
11.45,94.45,0.04614295422639049
11.45,94.55000000000001,0.04337117007724872
11.45,94.65,0.0487583004357003
11.45,94.75,0.043108202759782575
11.45,94.85000000000001,0.04188655322870109
11.45,94.95,0.047710603703650364
11.45,95.05000000000001,0.046898012147183255
11.45,95.15,0.03945711653287593
11.45,95.25,0.0479057032249399
11.45,95.35000000000001,0.046890139696190256
11.45,95.45,0.05777454564305112
11.45,95.55000000000001,0.05735895176580291
11.45,95.65,0.05053274359618424
11.45,95.75,0.05049227435386515
11.45,95.85000000000001,0.051678162321123974
11.45,95.95,0.06124495323734691
11.45,96.05000000000001,0.061354623609785545
11.45,96.15,0.050390117340244005
11.45,96.25,0.05059649538860673
11.45,96.35000000000001,0.05933147540779409
11.45,96.45,
11.45,96.55000000000001,
11.45,96.65,
11.45,96.75,0.04117140294015006
11.45,96.85000000000001,0.04457317547924925
11.45,96.95,0.04565951671810637
11.45,97.05000000000001,0.04931993633369421
11.55,68.75,0.034044805407842486
11.55,68.85,0.034508005875684214
11.55,68.95,0.037249441308883774
11.55,69.05000000000001,0.04052132650030074
11.55,69.15,0.038919742303322215
11.55,69.25,0.037617325186573056
11.55,69.35,0.03760356602163584
11.55,69.45,0.03631675437536505
11.55,69.55000000000001,0.03852389377450935
11.55,69.65,0.03880037021902207
11.55,69.75,0.038338403313157944
11.55,69.85,0.04021864093084201
11.55,69.95,0.04021864095290861
11.55,70.05000000000001,0.03484404653260561
11.55,70.15,0.03822074416232674
11.55,70.25,0.038376186615806045
11.55,70.35,0.03888243468981021
11.55,70.45,0.038127695782467226
11.55,70.55000000000001,0.03761586564311723
11.55,70.65,0.03707678720648302
11.55,70.75,0.036739736645943606
11.55,70.85,0.037755068287945774
11.55,70.95,0.03694062890424194
11.55,71.05000000000001,0.0374129009190747
11.55,71.15,0.03765500442641695
11.55,71.25,0.03847425615771455
11.55,71.35,0.03524741090820945
11.55,71.45,0.03635452705142256
11.55,71.55000000000001,0.03797279183549655
11.55,71.65,0.04257416356391597
11.55,71.75,0.039101516217230486
11.55,71.85,0.03786745376629819
11.55,71.95,0.03701953548511556
11.55,72.05000000000001,0.03940192961819629
11.55,72.15,0.03905728594676288
11.55,72.25,0.03691597256449712
11.55,72.35,0.03704084934580157
11.55,72.45,0.03666395245098425
11.55,72.55000000000001,0.03904784551018244
11.55,72.65,0.03889475485277894
11.55,72.75,0.038713701554562135
11.55,72.85,0.03783597561551831
11.55,72.95,0.04139010089091566
11.55,73.05000000000001,0.041097840407360635
11.55,73.15,0.0435540812268959
11.55,73.25,0.04520412440523983
11.55,73.35,0.045137189112525754
11.55,73.45,0.03766360020971116
11.55,73.55000000000001,0.03964104047169298
11.55,73.65,
11.55,73.75,0.041424504181008334
11.55,73.85,0.03940120722204396
11.55,73.95,0.04496698394581441
11.55,74.05000000000001,0.04490532884426142
11.55,74.15,0.041146169561026055
11.55,74.25,0.041700755956278486
11.55,74.35,0.042085932052386955
11.55,74.45,0.049005423224581304
11.55,74.55000000000001,0.0391233905504316
11.55,74.65,0.039667886031289824
11.55,74.75,0.04040175113929117
11.55,74.85,0.040462782469484315
11.55,74.95,0.03842088960208629
11.55,75.05000000000001,0.03983270050150584
11.55,75.15,0.03553359244869576
11.55,75.25,0.033214228414794884
11.55,75.35,
11.55,75.45,0.03550391380723695
11.55,75.55000000000001,0.04435687335614384
11.55,75.65,0.044938049345688506
11.55,75.75,0.04703007136175529
11.55,75.85,0.04652653182979833
11.55,75.95,0.04101381098812629
11.55,76.05000000000001,0.036145798198245344
11.55,76.15,0.03607231097652795
11.55,76.25,0.03607445752088876
11.55,76.35,0.03558919812799105
11.55,76.45,0.03471673404336785
11.55,76.55000000000001,0.03470285392132067
11.55,76.65,0.034089101748495367
11.55,76.75,0.034646789716186954
11.55,76.85,0.03678310653622322
11.55,76.95,0.038501669818986395
11.55,77.05000000000001,0.0394064173492099
11.55,77.15,0.040134126334594615
11.55,77.25,0.040188816321015175
11.55,77.35,0.038851666421018054
11.55,77.45,0.03876559145605522
11.55,77.55000000000001,0.03861332329442451
11.55,77.65,0.037851675876024074
11.55,77.75,0.0378373949807465
11.55,77.85,0.03762549123077486
11.55,77.95,0.03790980868027806
11.55,78.05000000000001,0.03719054026382675
11.55,78.15,0.03690728104394537
11.55,78.25,0.04032657013526706
11.55,78.35000000000001,0.03572169484036775
11.55,78.45,0.03570216073140572
11.55,78.55000000000001,0.036122547390170484
11.55,78.65,0.03585463943583385
11.55,78.75,0.03706319782775991
11.55,78.85000000000001,0.03736802866916882
11.55,78.95,0.03773537459407423
11.55,79.05000000000001,0.03921416662853386
11.55,79.15,0.03854974736563199
11.55,79.25,0.03771059286588183
11.55,79.35000000000001,0.0392526492493119
11.55,79.45,0.039249125444355215
11.55,79.55000000000001,0.03932243075375158
11.55,79.65,0.03842568359667896
11.55,79.75,0.03758243003800971
11.55,79.85000000000001,0.03612616570395725
11.55,79.95,0.03466664961919493
11.55,80.05000000000001,0.0370220393566778
11.55,80.15,0.039160435346304756
11.55,80.25,0.03805921986772937
11.55,80.35000000000001,0.03914292274345033
11.55,80.45,0.04221114211897678
11.55,80.55000000000001,0.04142894211970105
11.55,80.65,0.040635011257936865
11.55,80.75,0.04091823904561799
11.55,80.85000000000001,0.039502969556163274
11.55,80.95,0.03958411647013434
11.55,81.05000000000001,0.04346918536458905
11.55,81.15,0.03995895323989551
11.55,81.25,0.040580999659038546
11.55,81.35000000000001,0.03967190052075779
11.55,81.45,0.03575658497608506
11.55,81.55000000000001,0.029092133767909003
11.55,81.65,0.03237134880613722
11.55,81.75,0.03478330566272567
11.55,81.85000000000001,0.03464093206304586
11.55,81.95,0.03264288266283475
11.55,82.05000000000001,0.038968824405322025
11.55,82.15,0.03543709477974233
11.55,82.25,0.03687425734197254
11.55,82.35000000000001,0.03749734502999452
11.55,82.45,0.03736948085440807
11.55,82.55000000000001,0.03765107163388192
11.55,82.65,0.038601511823767275
11.55,82.75,0.03943421013022046
11.55,82.85000000000001,0.03934791579324023
11.55,82.95,0.03941365922172435
11.55,83.05000000000001,0.03966042745686977
11.55,83.15,0.04151170034948681
11.55,83.25,0.040352025071454946
11.55,83.35000000000001,0.03840777120935834
11.55,83.45,0.03831196254405729
11.55,83.55000000000001,0.03755300451860808
11.55,83.65,0.03811292688751928
11.55,83.75,0.04079518223109153
11.55,83.85000000000001,0.039816853081926167
11.55,83.95,0.039671377895847015
11.55,84.05000000000001,0.03574495062670047
11.55,84.15,0.03701372016752475
11.55,84.25,0.039866185707973456
11.55,84.35000000000001,0.043605386022552636
11.55,84.45,0.03911182609856493
11.55,84.55000000000001,0.035811588755357754
11.55,84.65,0.03215250526660359
11.55,84.75,0.03204096556535917
11.55,84.85000000000001,
11.55,84.95,0.03853723411870197
11.55,85.05000000000001,
11.55,85.15,
11.55,85.25,
11.55,85.35000000000001,
11.55,85.45,
11.55,85.55000000000001,
11.55,85.65,
11.55,85.75,
11.55,85.85000000000001,
11.55,85.95,0.0391701014094628
11.55,86.05000000000001,0.03917010050899274
11.55,86.15,
11.55,86.25,0.04138540704146119
11.55,86.35000000000001,0.04101539765462648
11.55,86.45,0.041852418271389774
11.55,86.55000000000001,
11.55,86.65,
11.55,86.75,
11.55,86.85000000000001,0.03886051589713424
11.55,86.95,0.0385825085670274
11.55,87.05000000000001,0.033754194994744545
11.55,87.15,0.033823054227497325
11.55,87.25,0.03608512284384635
11.55,87.35000000000001,0.039980208494738295
11.55,87.45,0.03635619290661856
11.55,87.55000000000001,0.03501433538284003
11.55,87.65,0.0368888288442948
11.55,87.75,0.04270013719548764
11.55,87.85000000000001,0.041065462257821296
11.55,87.95,0.0372193395451511
11.55,88.05000000000001,0.03566151693134829
11.55,88.15,0.03698873804425343
11.55,88.25,0.03723778244994284
11.55,88.35000000000001,0.038141966761293215
11.55,88.45,0.038745936842277603
11.55,88.55000000000001,0.042816860515902576
11.55,88.65,0.0381877441050752
11.55,88.75,0.039440218902615606
11.55,88.85000000000001,0.043457256986638014
11.55,88.95,0.04347375593635152
11.55,89.05000000000001,0.0434897698355932
11.55,89.15,0.04209158805676391
11.55,89.25,0.04080172916134431
11.55,89.35000000000001,0.040527048541878524
11.55,89.45,0.0408400571802123
11.55,89.55000000000001,0.04096581109557198
11.55,89.65,0.04295109856837282
11.55,89.75,0.04207198412279999
11.55,89.85000000000001,0.04292533202706642
11.55,89.95,0.043228583707839906
11.55,90.05000000000001,0.0450218682303055
11.55,90.15,0.046031358401989464
11.55,90.25,0.045300330615206615
11.55,90.35000000000001,0.04548898289449467
11.55,90.45,0.04632953768227879
11.55,90.55000000000001,0.0474128485363218
11.55,90.65,0.04765126396589585
11.55,90.75,0.04774475764997063
11.55,90.85000000000001,
11.55,90.95,
11.55,91.05000000000001,
11.55,91.15,
11.55,91.25,
11.55,91.35000000000001,
11.55,91.45,
11.55,91.55000000000001,
11.55,91.65,
11.55,91.75,
11.55,91.85000000000001,
11.55,91.95,
11.55,92.05000000000001,0.04445712086689416
11.55,92.15,0.043877744569852675
11.55,92.25,0.04131806500207752
11.55,92.35000000000001,0.03877146476855421
11.55,92.45,0.04480794311935602
11.55,92.55000000000001,0.04742136876251014
11.55,92.65,0.05112449137453629
11.55,92.75,0.050792537257876476
11.55,92.85000000000001,0.040827746104613004
11.55,92.95,0.04234421210210132
11.55,93.05000000000001,0.04245645915805318
11.55,93.15,0.046022058345612696
11.55,93.25,0.04599908689825667
11.55,93.35000000000001,0.04949161698891495
11.55,93.45,0.04105435705980322
11.55,93.55000000000001,0.03892374917695467
11.55,93.65,0.041069250433183366
11.55,93.75,0.047788773893919556
11.55,93.85000000000001,0.0437949572682326
11.55,93.95,0.046905103024802705
11.55,94.05000000000001,0.04362105014417712
11.55,94.15,0.04556576806884936
11.55,94.25,0.04286584135567766
11.55,94.35000000000001,0.04256411767163943
11.55,94.45,0.04527446750193787
11.55,94.55000000000001,0.04673243863904828
11.55,94.65,0.044024359966773785
11.55,94.75,0.0398131558212332
11.55,94.85000000000001,0.0413027971530381
11.55,94.95,0.046319264471131605
11.55,95.05000000000001,0.04217175417117057
11.55,95.15,0.04701026891893393
11.55,95.25,0.04945196773223416
11.55,95.35000000000001,0.0535495848490155
11.55,95.45,0.052761652929445325
11.55,95.55000000000001,0.0544477323806021
11.55,95.65,0.05080494069849972
11.55,95.75,0.05625240764541799
11.55,95.85000000000001,0.05618799625232569
11.55,95.95,0.05839459608109708
11.55,96.05000000000001,0.05449427057837203
11.55,96.15,0.05708848516986214
11.55,96.25,0.05171783705594855
11.55,96.35000000000001,0.06598461416504489
11.55,96.45,
11.55,96.55000000000001,
11.55,96.65,
11.55,96.75,
11.55,96.85000000000001,0.04609337805697146
11.55,96.95,0.04613854537689568
11.55,97.05000000000001,0.04924660650662075
11.650000000000002,68.75,0.03560791983954582
11.650000000000002,68.85,0.035801091141763636
11.650000000000002,68.95,0.03529446035310823
11.650000000000002,69.05000000000001,0.038266251707815474
11.650000000000002,69.15,0.038281068928945616
11.650000000000002,69.25,0.03310584481036098
11.650000000000002,69.35,0.03374471138303057
11.650000000000002,69.45,0.038495367017434064
11.650000000000002,69.55000000000001,0.03901192666412419
11.650000000000002,69.65,0.038052922472904954
11.650000000000002,69.75,0.038455411308636105
11.650000000000002,69.85,0.038086773302857584
11.650000000000002,69.95,0.038713611203606155
11.650000000000002,70.05000000000001,0.039581846749803695
11.650000000000002,70.15,0.03878124105730117
11.650000000000002,70.25,0.03838162014511536
11.650000000000002,70.35,0.03837624251012729
11.650000000000002,70.45,0.03568126810895204
11.650000000000002,70.55000000000001,0.0375574398511877
11.650000000000002,70.65,0.03745063634436256
11.650000000000002,70.75,0.03712453589029261
11.650000000000002,70.85,0.036263063104406024
11.650000000000002,70.95,0.03610466602696631
11.650000000000002,71.05000000000001,0.04037953752018713
11.650000000000002,71.15,0.04031929642356403
11.650000000000002,71.25,0.0402570169634627
11.650000000000002,71.35,0.03506991951000143
11.650000000000002,71.45,0.03764369491671865
11.650000000000002,71.55000000000001,0.03758086808780623
11.650000000000002,71.65,0.03965492930467834
11.650000000000002,71.75,0.03873780071404764
11.650000000000002,71.85,0.038737799866843094
11.650000000000002,71.95,0.03844624581990753
11.650000000000002,72.05000000000001,0.03932036119621734
11.650000000000002,72.15,0.038696533023155524
11.650000000000002,72.25,0.03687269749926385
11.650000000000002,72.35,0.03789848688355467
11.650000000000002,72.45,0.03928877155651729
11.650000000000002,72.55000000000001,0.03978408037336642
11.650000000000002,72.65,0.039692808677107914
11.650000000000002,72.75,0.040947678306753915
11.650000000000002,72.85,0.04069907902117449
11.650000000000002,72.95,0.04103564948305693
11.650000000000002,73.05000000000001,0.043718027838405116
11.650000000000002,73.15,0.04125971142865986
11.650000000000002,73.25,0.04207422303065764
11.650000000000002,73.35,0.041752975782867116
11.650000000000002,73.45,0.04097322615396265
11.650000000000002,73.55000000000001,0.039414132223437606
11.650000000000002,73.65,0.04055645406466215
11.650000000000002,73.75,0.04107433266250142
11.650000000000002,73.85,0.03822079213535454
11.650000000000002,73.95,0.04681733453911929
11.650000000000002,74.05000000000001,0.04687648560241503
11.650000000000002,74.15,0.04032766189335314
11.650000000000002,74.25,0.040896292908867794
11.650000000000002,74.35,0.04517859575056325
11.650000000000002,74.45,0.04068109196621673
11.650000000000002,74.55000000000001,0.04038448357170121
11.650000000000002,74.65,0.03976521379039311
11.650000000000002,74.75,0.04014398890837177
11.650000000000002,74.85,0.04096231010303137
11.650000000000002,74.95,0.0366230448477664
11.650000000000002,75.05000000000001,0.04163896036994667
11.650000000000002,75.15,0.038818908702493216
11.650000000000002,75.25,0.03757243543832257
11.650000000000002,75.35,0.04665120999563664
11.650000000000002,75.45,0.047275719841237594
11.650000000000002,75.55000000000001,0.04672828848024491
11.650000000000002,75.65,0.043295693849219885
11.650000000000002,75.75,0.049239195141057394
11.650000000000002,75.85,0.04181218400910732
11.650000000000002,75.95,0.03845735416128149
11.650000000000002,76.05000000000001,0.03521295483916848
11.650000000000002,76.15,0.03736279015207486
11.650000000000002,76.25,0.03635657477412919
11.650000000000002,76.35,0.03558466427715149
11.650000000000002,76.45,0.035728476627036036
11.650000000000002,76.55000000000001,0.035525049085683574
11.650000000000002,76.65,0.034489812734054284
11.650000000000002,76.75,0.03381540379808989
11.650000000000002,76.85,0.03516515625525804
11.650000000000002,76.95,0.03519273002986519
11.650000000000002,77.05000000000001,0.03559725744243688
11.650000000000002,77.15,0.035777370175284526
11.650000000000002,77.25,0.0359079353042121
11.650000000000002,77.35,0.0354974974948957
11.650000000000002,77.45,0.03548880771687033
11.650000000000002,77.55000000000001,0.036446677265455994
11.650000000000002,77.65,0.038044517525887334
11.650000000000002,77.75,0.03805218540304785
11.650000000000002,77.85,0.03859396266309203
11.650000000000002,77.95,0.039261918671876755
11.650000000000002,78.05000000000001,0.03921706915744447
11.650000000000002,78.15,0.03979285688558783
11.650000000000002,78.25,0.03721001373043726
11.650000000000002,78.35000000000001,0.035955074703174994
11.650000000000002,78.45,0.036263554192804276
11.650000000000002,78.55000000000001,0.0357381238092735
11.650000000000002,78.65,0.03540046977728263
11.650000000000002,78.75,0.036514567350286846
11.650000000000002,78.85000000000001,0.03647878507077377
11.650000000000002,78.95,0.03816571286873193
11.650000000000002,79.05000000000001,0.03857372255583753
11.650000000000002,79.15,0.03762385966596602
11.650000000000002,79.25,0.03832495756093974
11.650000000000002,79.35000000000001,0.04094948807083435
11.650000000000002,79.45,0.04024425483667321
11.650000000000002,79.55000000000001,0.039148957206851874
11.650000000000002,79.65,0.0384412324910075
11.650000000000002,79.75,0.0401215913862419
11.650000000000002,79.85000000000001,0.041294305335469475
11.650000000000002,79.95,0.04096300114714174
11.650000000000002,80.05000000000001,0.04096300035144389
11.650000000000002,80.15,0.03818316170656968
11.650000000000002,80.25,0.038376402268337176
11.650000000000002,80.35000000000001,0.039429044054769505
11.650000000000002,80.45,0.04483855893643404
11.650000000000002,80.55000000000001,0.04378852764197355
11.650000000000002,80.65,0.04287097226996134
11.650000000000002,80.75,0.03909810053250166
11.650000000000002,80.85000000000001,0.03838548819817095
11.650000000000002,80.95,0.03919693101950614
11.650000000000002,81.05000000000001,0.04063484615279844
11.650000000000002,81.15,0.0423084552475571
11.650000000000002,81.25,0.04140033529382897
11.650000000000002,81.35000000000001,0.03847992742035417
11.650000000000002,81.45,0.03534754055659223
11.650000000000002,81.55000000000001,0.03416558769763527
11.650000000000002,81.65,0.03953207119769358
11.650000000000002,81.75,0.03265115451117692
11.650000000000002,81.85000000000001,0.03584509186472712
11.650000000000002,81.95,0.03382079464393865
11.650000000000002,82.05000000000001,0.03916608362069488
11.650000000000002,82.15,0.03709727177095819
11.650000000000002,82.25,0.037679421312929784
11.650000000000002,82.35000000000001,0.03759962706183892
11.650000000000002,82.45,0.03543893657461768
11.650000000000002,82.55000000000001,0.038447687585878576
11.650000000000002,82.65,0.03762932104733456
11.650000000000002,82.75,0.03691077673227666
11.650000000000002,82.85000000000001,0.036264173515772796
11.650000000000002,82.95,0.041170242083300806
11.650000000000002,83.05000000000001,0.03931985256915756
11.650000000000002,83.15,0.03904936217943015
11.650000000000002,83.25,0.03962174653300414
11.650000000000002,83.35000000000001,0.04080784870758251
11.650000000000002,83.45,0.03949892035573401
11.650000000000002,83.55000000000001,0.03748972394665707
11.650000000000002,83.65,0.03747344921540238
11.650000000000002,83.75,0.038339355953677975
11.650000000000002,83.85000000000001,0.03975201591297391
11.650000000000002,83.95,0.040034355997931724
11.650000000000002,84.05000000000001,0.04005415752540037
11.650000000000002,84.15,0.03896221278255681
11.650000000000002,84.25,0.039318462385299166
11.650000000000002,84.35000000000001,0.03756168198688845
11.650000000000002,84.45,0.03793524528333116
11.650000000000002,84.55000000000001,0.03405642813414194
11.650000000000002,84.65,
11.650000000000002,84.75,
11.650000000000002,84.85000000000001,
11.650000000000002,84.95,
11.650000000000002,85.05000000000001,
11.650000000000002,85.15,
11.650000000000002,85.25,
11.650000000000002,85.35000000000001,
11.650000000000002,85.45,
11.650000000000002,85.55000000000001,
11.650000000000002,85.65,
11.650000000000002,85.75,
11.650000000000002,85.85000000000001,
11.650000000000002,85.95,
11.650000000000002,86.05000000000001,
11.650000000000002,86.15,
11.650000000000002,86.25,0.043656370109177396
11.650000000000002,86.35000000000001,0.04314162807158975
11.650000000000002,86.45,0.04163796374397611
11.650000000000002,86.55000000000001,
11.650000000000002,86.65,
11.650000000000002,86.75,
11.650000000000002,86.85000000000001,0.038860514419656815
11.650000000000002,86.95,0.0388605148852973
11.650000000000002,87.05000000000001,
11.650000000000002,87.15,
11.650000000000002,87.25,0.03742006046901253
11.650000000000002,87.35000000000001,0.04016635774027178
11.650000000000002,87.45,0.03229241336159399
11.650000000000002,87.55000000000001,0.03524025606659517
11.650000000000002,87.65,0.03790184772240571
11.650000000000002,87.75,0.04055081910045106
11.650000000000002,87.85000000000001,0.039769116394795564
11.650000000000002,87.95,0.03710271532963863
11.650000000000002,88.05000000000001,0.035361787757625475
11.650000000000002,88.15,0.03692244812165968
11.650000000000002,88.25,0.03749517776810544
11.650000000000002,88.35000000000001,0.039319549967118714
11.650000000000002,88.45,0.03880658580851394
11.650000000000002,88.55000000000001,0.0428168625293775
11.650000000000002,88.65,0.040155040853820184
11.650000000000002,88.75,0.04202767452865025
11.650000000000002,88.85000000000001,0.04349418615985048
11.650000000000002,88.95,0.04343848180456195
11.650000000000002,89.05000000000001,0.04347733727210801
11.650000000000002,89.15,0.042997993805549424
11.650000000000002,89.25,0.0426037319967756
11.650000000000002,89.35000000000001,0.041974046459289996
11.650000000000002,89.45,0.041105356340237376
11.650000000000002,89.55000000000001,0.042705221023906156
11.650000000000002,89.65,0.04283973823146755
11.650000000000002,89.75,0.040308004325778045
11.650000000000002,89.85000000000001,0.04034444523022737
11.650000000000002,89.95,0.045635179668597065
11.650000000000002,90.05000000000001,0.045988145038989466
11.650000000000002,90.15,0.04393687447730583
11.650000000000002,90.25,0.04484856264350346
11.650000000000002,90.35000000000001,
11.650000000000002,90.45,0.04513100928267024
11.650000000000002,90.55000000000001,0.0451310065781678
11.650000000000002,90.65,
11.650000000000002,90.75,
11.650000000000002,90.85000000000001,
11.650000000000002,90.95,
11.650000000000002,91.05000000000001,
11.650000000000002,91.15,
11.650000000000002,91.25,
11.650000000000002,91.35000000000001,
11.650000000000002,91.45,
11.650000000000002,91.55000000000001,
11.650000000000002,91.65,
11.650000000000002,91.75,
11.650000000000002,91.85000000000001,
11.650000000000002,91.95,
11.650000000000002,92.05000000000001,
11.650000000000002,92.15,0.043440667175618265
11.650000000000002,92.25,0.04091089027953504
11.650000000000002,92.35000000000001,0.0401905855782475
11.650000000000002,92.45,0.04510193868048407
11.650000000000002,92.55000000000001,0.046512599904656636
11.650000000000002,92.65,0.050462071991737106
11.650000000000002,92.75,0.052119362641979215
11.650000000000002,92.85000000000001,0.04006003633085932
11.650000000000002,92.95,0.04001204185106104
11.650000000000002,93.05000000000001,0.043993592797974275
11.650000000000002,93.15,0.046762692628238574
11.650000000000002,93.25,0.04468866892272157
11.650000000000002,93.35000000000001,0.047105885296569276
11.650000000000002,93.45,0.04333660843050308
11.650000000000002,93.55000000000001,0.040439268117939096
11.650000000000002,93.65,0.04263097622432863
11.650000000000002,93.75,0.0471343720999215
11.650000000000002,93.85000000000001,0.04530665123610538
11.650000000000002,93.95,0.04401622417850189
11.650000000000002,94.05000000000001,0.04409602530270674
11.650000000000002,94.15,0.04103227628126941
11.650000000000002,94.25,0.04173036242011148
11.650000000000002,94.35000000000001,0.042084311979744764
11.650000000000002,94.45,0.04952309359804648
11.650000000000002,94.55000000000001,0.04716326041324914
11.650000000000002,94.65,0.04664942520432253
11.650000000000002,94.75,0.04483790881939391
11.650000000000002,94.85000000000001,0.04681843429408882
11.650000000000002,94.95,0.04025617064037405
11.650000000000002,95.05000000000001,0.039249421066969895
11.650000000000002,95.15,0.04451559592487719
11.650000000000002,95.25,0.05135129750150216
11.650000000000002,95.35000000000001,0.051501555062246
11.650000000000002,95.45,0.05150155652375324
11.650000000000002,95.55000000000001,0.05140546773846512
11.650000000000002,95.65,0.04903437924930909
11.650000000000002,95.75,0.055481529144743046
11.650000000000002,95.85000000000001,0.0563841868368598
11.650000000000002,95.95,0.05854211014008192
11.650000000000002,96.05000000000001,0.060343401109736634
11.650000000000002,96.15,0.057059018494618474
11.650000000000002,96.25,0.05397576511877398
11.650000000000002,96.35000000000001,
11.650000000000002,96.45,
11.650000000000002,96.55000000000001,
11.650000000000002,96.65,0.051768289096018646
11.650000000000002,96.75,0.051768285859401776
11.650000000000002,96.85000000000001,
11.650000000000002,96.95,
11.650000000000002,97.05000000000001,0.04904163983036323
11.75,68.75,0.03663635567766908
11.75,68.85,0.03832032905287915
11.75,68.95,0.03698546707925483
11.75,69.05000000000001,0.03707823335482585
11.75,69.15,0.037893809781451425
11.75,69.25,0.03345759825358493
11.75,69.35,0.03236424491353053
11.75,69.45,0.0396194516968159
11.75,69.55000000000001,0.03828991681889949
11.75,69.65,0.03689052885440668
11.75,69.75,0.03675302252627166
