,statename,distname,min_tropospheric_NO2_column_number_density,mean_tropospheric_NO2_column_number_density,max_tropospheric_NO2_column_number_density
336,Maharashtra,Sindhudurg,2.711135e+18,1.1465222e+19,2.4380006e+19
337,Maharashtra,Kolhapur,1.0912477e+18,1.1114406e+19,2.1121434e+19
338,Maharashtra,Chandrapur,9.663277e+18,2.6756514e+19,1.2850729e+20
339,Maharashtra,Akola,8.0947074e+18,1.495466e+19,2.9059063e+19
340,Maharashtra,Parbhani,8.1655847e+18,1.3421625e+19,2.250655e+19
341,Maharashtra,Yavatmal,9.2074533e+18,1.6572552e+19,8.597888e+19
342,Maharashtra,Nanded,8.852824e+18,1.3457005e+19,2.18782e+19
343,Maharashtra,Dhule,8.268078e+18,1.6323786e+19,2.3449498e+19
344,Maharashtra,Satara,3.276463e+18,1.1280894e+19,2.2226755e+19
345,Maharashtra,Sangli,6.357036e+18,1.0892547e+19,1.994711e+19
346,Maharashtra,Hingoli,9.276327e+18,1.3401521e+19,2.1480013e+19
347,Maharashtra,Pune,6.0837133e+18,1.6857101e+19,5.6858016e+19
348,Maharashtra,Gondiya,1.0013727e+19,3.6008214e+19,1.5439214e+20
349,Maharashtra,Amravati,8.3318506e+18,1.5324727e+19,3.6680222e+19
350,Maharashtra,Nandurbar,8.1203183e+18,1.6751722e+19,5.8964297e+19
351,Maharashtra,Ratnagiri,3.4940987e+18,1.209781e+19,2.7923677e+19
352,Maharashtra,Wardha,9.857337e+18,2.4446871e+19,7.812473e+19
353,Maharashtra,Aurangabad,6.5020626e+18,1.8481093e+19,9.088247e+19
354,Maharashtra,Buldana,8.680659e+18,1.5496503e+19,4.213037e+19
355,Maharashtra,Gadchiroli,5.209573e+18,1.5766213e+19,6.747629e+19
356,Maharashtra,Jalgaon,8.587796e+18,1.6727837e+19,2.6294506e+19
357,Maharashtra,Raigarh,7.824258e+18,3.6225671e+19,1.5268239e+20
358,Maharashtra,Bhandara,7.749345e+18,3.3174203e+19,9.857295e+19
359,Maharashtra,Bid,7.4150124e+18,1.3346167e+19,3.3537697e+19
360,Maharashtra,Jalna,7.0709334e+18,1.3641018e+19,2.3723166e+19
361,Maharashtra,Thane,7.186779e+18,2.1745461e+19,7.156259e+19
362,Maharashtra,Palghar,7.933514e+18,2.0151642e+19,3.875756e+19
363,Pondicherry,Yanam,,,
364,Manipur,Tamenglong,-8.605291e+17,7.3000733e+18,1.5932621e+19
365,Maharashtra,Mumbai,,,
366,Mizoram,Lunglei,4.6393536e+17,7.5974274e+18,1.4503799e+19
367,Mizoram,Kolasib,2.4812712e+17,8.3294883e+18,1.501868e+19
368,Mizoram,Lawngtlai,2.2933811e+18,8.286278e+18,1.5860592e+19
369,Mizoram,Saiha,3.8700693e+17,7.4302126e+18,1.435046e+19
370,Mizoram,Champhai,-2.226099e+18,6.6399705e+18,1.3639432e+19
371,Mizoram,Serchhip,1.7781283e+18,7.3010777e+18,1.2685192e+19
372,Mizoram,Aizawl,4.2217573e+17,7.0363e+18,1.3606415e+19
373,Mizoram,Mamit,1.12384774e+18,7.9115376e+18,1.4668192e+19
374,Manipur,Chandel,-2.3649643e+17,6.478708e+18,1.1049762e+19
375,Maharashtra,Mumbai Suburban,2.1306514e+19,6.785297e+19,1.5653399e+20
376,Maharashtra,Nagpur,9.317006e+18,2.6804904e+19,1.2029616e+20
377,Goa,North Goa,3.2055102e+18,1.0789526e+19,1.8582393e+19
378,Goa,South Goa,5.4129485e+18,1.0461304e+19,1.9466757e+19
379,Andaman & Nicobar Islands,North  & Middle Andaman,1.8448043e+18,5.957751e+18,9.759575e+18
380,Andaman & Nicobar Islands,South Andaman,9.7461446e+17,6.0073874e+18,1.0829907e+19
381,Andaman & Nicobar Islands,Nicobars,3.473041e+18,6.239756e+18,1.1169435e+19
382,Pondicherry,Karaikal,5.2708086e+18,9.381453e+18,1.5080666e+19
383,Pondicherry,Puducherry,7.134368e+18,1.1401229e+19,1.7227064e+19
384,Pondicherry,Mahe,,,
385,Manipur,Ukhrul,-7.1101816e+17,6.399893e+18,1.2630218e+19
386,Manipur,Bishnupur,2.0108451e+18,7.228569e+18,1.137954e+19
387,Manipur,Churachandpur,5.2902298e+17,7.07309e+18,1.3529881e+19
388,Manipur,Thoubal,3.6104749e+18,7.284803e+18,1.0754526e+19
389,Manipur,Imphal East,4.254883e+18,8.7615123e+18,1.4973069e+19
390,Manipur,Senapati,-4.0631844e+17,7.589133e+18,1.2674018e+19
391,Manipur,Imphal West,4.1830433e+18,8.0559876e+18,1.1742719e+19
392,Nagaland,Mon,8.049043e+17,1.3072066e+19,6.9045975e+19
393,Nagaland,Tuensang,1.7759793e+18,8.30526e+18,2.528576e+19
394,Nagaland,Mokokchung,2.5389004e+18,1.0854015e+19,3.2244606e+19
395,Nagaland,Longleng,2.7593946e+18,1.2272346e+19,3.3104608e+19
396,Nagaland,Phek,1.7949777e+18,7.980594e+18,1.4727759e+19
397,Nagaland,Kohima,3.2457718e+18,8.537899e+18,2.3024446e+19
398,Nagaland,Wokha,4.1742558e+18,9.62052e+18,2.3000534e+19
399,Nagaland,Zunheboto,2.2954948e+18,9.635137e+18,2.5367075e+19
400,Nagaland,Kiphire,2.9344992e+18,7.661479e+18,1.621461e+19
401,Nagaland,Dimapur,6.298129e+18,1.0280207e+19,1.6993531e+19
402,Nagaland,Peren,1.6630528e+18,7.8970163e+18,1.4250592e+19
403,Arunachal Pradesh,Lohit,1.4570567e+18,8.213751e+18,2.9020842e+19
404,Arunachal Pradesh,West Siang,-2.7495677e+18,7.7025424e+18,3.8705853e+19
405,Arunachal Pradesh,Upper Subansiri,-1.3977544e+18,5.7697565e+18,3.0021002e+19
406,Arunachal Pradesh,Changlang,2.7244625e+17,8.0824336e+18,3.0674206e+19
407,Arunachal Pradesh,Tirap,5.082258e+17,1.2416728e+19,6.8062967e+19
408,Arunachal Pradesh,Lower Subansiri,-2.1632156e+18,8.56645e+18,3.2753246e+19
409,Arunachal Pradesh,East Kameng,-1.7278776e+18,6.31087e+18,1.4663229e+19
410,Arunachal Pradesh,Upper Siang,-8.740814e+17,5.657601e+18,1.8375737e+19
411,Arunachal Pradesh,Anjaw,1.1736072e+17,5.6663766e+18,1.3526236e+19
412,Arunachal Pradesh,East Siang,-2.0196305e+18,9.146368e+18,3.7655353e+19
413,Arunachal Pradesh,Dibang Valley,-1.3409805e+18,4.9407506e+18,1.6208663e+19
414,Arunachal Pradesh,Kurung Kumey,-2.5761395e+18,5.27443e+18,1.7813679e+19
415,Arunachal Pradesh,West Kameng,-1.14172205e+17,6.9612176e+18,1.4902987e+19
416,Arunachal Pradesh,Lower Dibang Valley,-1.1485252e+18,7.547912e+18,3.1401236e+19
417,Arunachal Pradesh,Tawang,-1.6302415e+18,4.926143e+18,1.2739992e+19
418,Arunachal Pradesh,Papum Pare,-7.8940035e+17,7.72283e+18,2.0743265e+19
419,Assam,Goalpara,6.5570365e+18,1.1724718e+19,2.0642706e+19
420,Assam,Baksa,3.828089e+18,1.1365268e+19,2.3182182e+19
421,Assam,Nagaon,4.895335e+18,1.1458874e+19,1.960956e+19
422,Assam,Nalbari,4.8659486e+18,1.3235974e+19,2.2904459e+19
423,Assam,Dhubri,5.392543e+18,1.3989876e+19,3.071502e+19
424,Assam,Sivasagar,5.110126e+18,1.4599502e+19,4.0723294e+19
425,Assam,Karimganj,2.9366768e+18,1.1244715e+19,2.1529825e+19
426,Assam,Tinsukia,-1.0803563e+17,1.3017102e+19,5.183594e+19
427,Assam,Hailakandi,6.6156833e+16,9.647937e+18,2.0209815e+19
428,Assam,Chirang,4.3580336e+18,1.199072e+19,2.4291152e+19
429,Assam,Cachar,-8.1140136e+16,9.844515e+18,1.953831e+19
430,Assam,Darrang,7.062411e+18,1.3790655e+19,2.6999733e+19
431,Assam,Kamrup,6.052523e+18,1.4430499e+19,3.010846e+19
432,Assam,Dibrugarh,7.28206e+17,1.5709025e+19,4.6767987e+19
433,Assam,Barpeta,5.351304e+18,1.2592121e+19,2.1775938e+19
434,Assam,Dhemaji,2.1017469e+18,1.3050057e+19,4.4449147e+19
435,Assam,Sonitpur,3.0111926e+18,1.0532884e+19,2.2223943e+19
436,Assam,Udalguri,3.274354e+18,1.1617996e+19,1.8881772e+19
437,Assam,Morigaon,6.243067e+18,1.2595999e+19,2.1602285e+19
438,Assam,Karbi Anglong,3.0622366e+18,1.0080501e+19,3.0468041e+19
439,Assam,Lakhimpur,2.8049036e+18,1.1804279e+19,4.103948e+19
440,Assam,Golaghat,5.265762e+18,1.1979774e+19,2.9249787e+19
441,Assam,Dima Hasao,-1.5372253e+18,8.411976e+18,1.8467714e+19
442,Assam,Bongaigaon,7.366517e+18,1.3124443e+19,3.2290152e+19
443,Meghalaya,West Jaintia Hills,3.880246e+18,1.17912e+19,2.6916031e+19
444,Assam,Kamrup Metropolitan,7.8188306e+18,1.5682661e+19,3.2809715e+19
445,Assam,Kokrajhar,5.816908e+18,1.5712548e+19,3.8660025e+19
446,Assam,Jorhat,3.5805052e+18,1.3272636e+19,3.8273696e+19
447,Tripura,Khowai,3.9875557e+18,1.0170834e+19,2.0619071e+19
448,Tripura,Sipahijula,4.582003e+18,1.53989e+19,3.0636379e+19
449,Tripura,West Tripura,4.823002e+18,1.5294253e+19,2.498501e+19
450,Tripura,Dhalai,1.9921059e+18,7.9378076e+18,2.1447298e+19
451,Tripura,Unokoti,3.8675294e+18,9.664879e+18,1.9921268e+19
452,Tripura,North Tripura,1.4135732e+18,8.133634e+18,1.9520384e+19
453,Tripura,Gomati,3.587477e+18,9.880432e+18,2.321831e+19
454,Tripura,South Tripura,3.8354234e+18,1.1664992e+19,2.6451855e+19
455,Meghalaya,South Garo Hills,2.9326356e+18,1.1351669e+19,2.0796565e+19
456,Meghalaya,Ribhoi,2.8958495e+18,1.2067128e+19,2.9583906e+19
457,Meghalaya,East Khasi Hills,2.5328985e+18,1.1746002e+19,2.5161442e+19
458,Meghalaya,West Khasi Hills,2.4783124e+18,1.0230443e+19,1.8847127e+19
459,Meghalaya,South West Khasi Hills,3.2709693e+18,1.1137678e+19,1.8596561e+19
460,Meghalaya,West Garo Hills,1.6974243e+18,1.2392029e+19,2.519811e+19
461,Meghalaya,East Garo Hills,1.9133235e+18,1.0849148e+19,1.8413056e+19
462,Meghalaya,North Garo Hills,5.9236167e+18,1.0926205e+19,2.134748e+19
463,Orissa,Subarnapur,1.1128022e+19,3.90711e+19,9.249386e+19
464,Orissa,Puri,7.750962e+18,1.8995224e+19,4.1135677e+19
465,Orissa,Anugul,9.577192e+18,4.5723e+19,2.6356706e+20
466,Orissa,Debagarh,9.548092e+18,3.2057702e+19,8.810702e+19
467,Orissa,Koraput,3.1028323e+18,1.0162812e+19,3.20677e+19
468,Meghalaya,South West Garo Hills,4.375265e+18,1.3681111e+19,2.3216566e+19
469,Meghalaya,East Jaintia Hills,1.5562162e+18,1.2157144e+19,3.04901e+19
470,Orissa,Nabarangapur,4.4608226e+18,1.1834784e+19,2.4021325e+19
471,Orissa,Bargarh,9.8123e+18,5.4234726e+19,1.8520448e+20
472,Orissa,Jagatsinghapur,1.2221183e+19,2.3058375e+19,4.489606e+19
473,Orissa,Kandhamal,4.7945815e+18,1.359809e+19,4.5230698e+19
474,Orissa,Khordha,1.1684734e+19,2.552036e+19,7.016106e+19
475,Orissa,Mayurbhanj,6.049217e+18,2.6476563e+19,1.2332353e+20
476,Orissa,Malkangiri,3.8381895e+18,1.0254881e+19,1.6334178e+19
477,Orissa,Baleshwar,1.1657758e+19,2.3896764e+19,4.934846e+19
478,Orissa,Sambalpur,9.174022e+18,4.640839e+19,2.0914043e+20
479,Orissa,Gajapati,4.769905e+18,1.0877103e+19,1.6670833e+19
480,Orissa,Dhenkanal,1.240547e+19,5.4798265e+19,2.642073e+20
481,Orissa,Nayagarh,9.586329e+18,2.1229225e+19,6.892063e+19
482,Orissa,Cuttack,1.126444e+19,2.8234473e+19,1.0926742e+20
483,Orissa,Jajapur,1.4246625e+19,2.8526642e+19,6.7885603e+19
484,Orissa,Kalahandi,3.582875e+18,1.5852288e+19,4.668993e+19
485,Orissa,Baudh,9.317572e+18,2.6844845e+19,9.421737e+19
486,Orissa,Kendrapara,1.391097e+19,2.188598e+19,4.495099e+19
487,Orissa,Kendujhar,6.312896e+18,2.729016e+19,1.7588715e+20
488,Orissa,Ganjam,5.4533616e+18,1.5470712e+19,5.0081418e+19
489,Orissa,Sundargarh,9.351498e+18,3.201058e+19,1.03228045e+20
490,Orissa,Bhadrak,1.2397263e+19,1.9906289e+19,3.4132016e+19
491,Orissa,Nuapada,8.517096e+18,2.406067e+19,1.2355448e+20
492,Orissa,Rayagada,4.3772693e+18,1.2060729e+19,3.593434e+19
493,Orissa,Balangir,8.3906377e+18,2.9197648e+19,8.55088e+19
494,Orissa,Jharsuguda,1.8131379e+19,5.559227e+19,2.0715343e+20
495,Chhatisgarh,Bemetra,9.426416e+18,2.4974347e+19,8.032307e+19
496,Chhatisgarh,Bastar,5.2092574e+18,1.0296929e+19,1.5974996e+19
497,Chhatisgarh,Mungeli,8.799437e+18,2.520749e+19,1.1159302e+20
498,Chhatisgarh,Bilaspur,7.4794427e+18,3.4187924e+19,2.5466213e+20
499,Chhatisgarh,Gariaband,6.343996e+18,2.4668174e+19,1.1694141e+20
500,Chhatisgarh,Kabeerdham,8.3507105e+18,1.9146165e+19,5.704375e+19
501,Chhatisgarh,Sukma,6.427905e+18,9.632151e+18,1.4930858e+19
502,Chhatisgarh,Uttar Bastar Kanker,7.2445326e+18,1.7024113e+19,5.746712e+19
503,Chhatisgarh,Baloda Bazar,1.0664545e+19,6.883216e+19,2.2873698e+20
504,Chhatisgarh,Balod,1.4951795e+19,4.5746624e+19,1.4595782e+20
505,Chhatisgarh,Dakshin Bastar Dantewada,4.847011e+18,9.718093e+18,1.5257255e+19
506,Chhatisgarh,Surguja,7.4694877e+18,3.727266e+19,1.1568267e+20
507,Chhatisgarh,Balrampur,4.4932464e+18,4.7748733e+19,3.87434e+20
508,Chhatisgarh,Kondagaon,6.6369364e+18,1.0896474e+19,1.9776271e+19
509,Chhatisgarh,Narayanpur,3.369324e+18,9.720769e+18,1.7100421e+19
510,Chhatisgarh,Durg,1.3442838e+19,6.1087604e+19,2.0677424e+20
511,Chhatisgarh,Surajpur,9.798684e+18,8.7887025e+19,2.7637764e+20
512,Chhatisgarh,Bijapur,4.4968396e+18,1.1101249e+19,3.3181884e+19
513,Chhatisgarh,Raipur,1.940574e+19,7.812762e+19,2.4740349e+20
514,Chhatisgarh,Koriya,7.150039e+18,2.164797e+19,9.292013e+19
515,Chhatisgarh,Dhamtari,8.018454e+18,3.361353e+19,9.005127e+19
516,Chhatisgarh,Korba,1.1010283e+19,4.6904335e+19,3.2352375e+20
517,Chhatisgarh,Raigarh,7.824258e+18,3.6225671e+19,1.5268239e+20
518,Chhatisgarh,Jashpur,8.6681346e+18,2.962371e+19,8.823444e+19
519,Chhatisgarh,Mahasamund,8.435659e+18,5.3817945e+19,1.7338162e+20
520,Chhatisgarh,Rajnandgaon,7.508591e+18,2.8451444e+19,1.0706379e+20
521,Rajasthan,Jhunjhunun,6.441137e+18,1.6937905e+19,3.4750945e+19
522,Rajasthan,Jaisalmer,-1.813609e+17,9.407489e+18,1.8426161e+19
523,Rajasthan,Sikar,5.8826863e+18,1.511046e+19,4.959871e+19
524,Rajasthan,Hanumangarh,6.4029416e+18,1.80359e+19,3.979798e+19
525,Rajasthan,Nagaur,5.868891e+18,1.2558513e+19,6.679888e+19
526,Rajasthan,Barmer,4.738187e+18,1.3290133e+19,3.8705175e+19
527,Rajasthan,Ganganagar,6.7613764e+18,1.8771162e+19,6.6354696e+19
528,Rajasthan,Jodhpur,2.614682e+18,1.4915796e+19,7.023956e+19
529,Rajasthan,Churu,8.130467e+18,1.518467e+19,3.571685e+19
530,Rajasthan,Bikaner,2.1621587e+18,1.3798567e+19,5.108275e+19
531,Rajasthan,Pratapgarh,7.83003e+18,2.212161e+19,1.1456091e+20
532,Chhatisgarh,Janjgir-Champa,2.34767e+19,9.221839e+19,2.620057e+20
533,Rajasthan,Bhilwara,6.7679487e+18,1.5993667e+19,1.0095479e+20
534,Rajasthan,Tonk,5.212539e+18,1.2418435e+19,3.3220523e+19
535,Rajasthan,Bundi,6.846926e+18,1.6560426e+19,7.632077e+19
536,Rajasthan,Jaipur,5.7164e+18,2.074101e+19,7.681338e+19
537,Rajasthan,Kota,8.079803e+18,2.259874e+19,9.391612e+19
538,Rajasthan,Pali,6.1829134e+18,1.8004571e+19,7.886514e+19
539,Rajasthan,Rajsamand,5.592505e+18,1.7202962e+19,4.5872483e+19
540,Rajasthan,Ajmer,5.910895e+18,1.4022624e+19,6.1646362e+19
541,Rajasthan,Bharatpur,6.63712e+18,1.9208776e+19,4.5376515e+19
542,Rajasthan,Dungarpur,9.30696e+18,1.5771949e+19,2.6726634e+19
543,Rajasthan,Chittaurgarh,8.422089e+18,2.7592057e+19,1.0770294e+20
544,Rajasthan,Udaipur,6.579911e+18,1.906504e+19,6.76225e+19
545,Rajasthan,Jalor,7.2338673e+18,1.5789224e+19,4.521226e+19
546,Rajasthan,Dausa,2.3909493e+18,1.5653092e+19,2.8097668e+19
547,Rajasthan,Sirohi,7.2203274e+18,2.029207e+19,7.048535e+19
548,Tamil Nadu,Ariyalur,1.0319038e+19,2.676252e+19,1.0064881e+20
549,Tamil Nadu,Sivaganga,4.4980207e+18,1.0760317e+19,1.9852734e+19
550,Tamil Nadu,Thanjavur,5.525012e+18,1.2813812e+19,2.893989e+19
551,Tamil Nadu,Tiruvannamalai,4.055038e+18,1.3481542e+19,2.6431437e+19
552,Tamil Nadu,Ramanathapuram,4.8541965e+18,8.983704e+18,1.5647076e+19
553,Tamil Nadu,Tirunelveli,3.2613324e+18,9.303747e+18,1.7704115e+19
554,Tamil Nadu,Virudhunagar,5.379524e+18,1.0107607e+19,1.6201504e+19
555,Tamil Nadu,Thiruvarur,5.6907594e+18,1.0005204e+19,1.6684435e+19
556,Tamil Nadu,Thiruvallur,4.717975e+18,2.5375869e+19,9.804145e+19
557,Tamil Nadu,Tiruchirappalli,6.3869833e+18,1.6432975e+19,4.406355e+19
558,Tamil Nadu,Tiruppur,5.707892e+18,1.4269368e+19,2.5522027e+19
559,Tamil Nadu,Madurai,5.2960616e+18,1.0998568e+19,1.5870405e+19
560,Tamil Nadu,Karur,8.1141726e+18,1.5828025e+19,2.9273215e+19
561,Tamil Nadu,Dharmapuri,6.296442e+18,1.2256021e+19,1.9596066e+19
562,Tamil Nadu,Namakkal,6.1184974e+18,1.4125527e+19,2.0992945e+19
563,Uttar Pradesh,Moradabad,1.3869143e+19,2.7280315e+19,6.4179927e+19
564,Uttar Pradesh,Sambhal,1.8136672e+19,4.122783e+19,9.551703e+19
565,Uttar Pradesh,Budaun,1.2438919e+19,2.872908e+19,7.65093e+19
566,Uttar Pradesh,Kanshiram Nagar,1.2834192e+19,3.904929e+19,6.725564e+19
567,Uttar Pradesh,Bahraich,5.7628956e+18,1.3840675e+19,4.20199e+19
568,Uttar Pradesh,Hapur,2.7480497e+19,5.383145e+19,9.215711e+19
569,Uttar Pradesh,Sitapur,1.0117041e+19,2.6051855e+19,1.2782642e+20
570,Uttar Pradesh,Samli,1.3845463e+19,4.3134452e+19,9.465193e+19
571,Uttar Pradesh,Shrawasti,5.6521995e+18,1.1747824e+19,2.0843308e+19
572,Tamil Nadu,Theni,2.8328906e+18,1.0434251e+19,1.6192346e+19
573,Tamil Nadu,Salem,4.469959e+18,1.6229286e+19,7.545297e+19
574,Tamil Nadu,Perambalur,8.5155823e+18,1.8700074e+19,5.853419e+19
575,Tamil Nadu,Dindigul,1.1925137e+18,1.2395249e+19,2.2066187e+19
576,Uttar Pradesh,Meerut,1.9789872e+19,4.5984162e+19,9.680955e+19
577,Uttar Pradesh,Aligarh,1.8757035e+19,5.512457e+19,1.0102251e+20
578,Uttar Pradesh,Bulandshahr,2.2157948e+19,6.0259307e+19,1.4743404e+20
579,Uttar Pradesh,Bijnor,8.3820005e+18,2.8007948e+19,6.5248173e+19
580,Uttar Pradesh,Baghpat,1.4347128e+19,4.5525706e+19,9.276154e+19
581,Uttar Pradesh,Kheri,6.025951e+18,1.6450196e+19,1.287119e+20
582,Uttar Pradesh,Rampur,9.845652e+18,1.9058994e+19,5.692512e+19
583,Uttar Pradesh,Bareilly,9.38755e+18,1.7329846e+19,3.9473413e+19
584,Uttar Pradesh,Mathura,1.4431186e+19,3.2902008e+19,7.169617e+19
585,Uttar Pradesh,Etah,1.605196e+19,3.7673943e+19,6.552163e+19
586,Uttar Pradesh,Hardoi,1.0635397e+19,2.4524653e+19,1.324875e+20
587,Uttar Pradesh,Balrampur,4.4932464e+18,4.7748733e+19,3.87434e+20
588,Uttar Pradesh,Mahamaya Nagar,2.730005e+19,4.327719e+19,8.194802e+19
589,Uttar Pradesh,Shahjahanpur,1.1512991e+19,2.4316483e+19,1.2524549e+20
590,Uttar Pradesh,Farrukhabad,1.3137716e+19,2.5170913e+19,4.6233773e+19
591,Uttar Pradesh,Kannauj,1.0394695e+19,2.8563406e+19,8.691229e+19
592,Uttar Pradesh,Pilibhit,6.9939176e+18,1.4141758e+19,3.3608301e+19
593,Uttar Pradesh,Mainpuri,1.63738e+19,3.3250707e+19,8.269997e+19
594,Uttar Pradesh,Jyotiba Phule Nagar,1.9871452e+19,4.1085315e+19,7.951048e+19
595,Uttar Pradesh,Firozabad,1.8716135e+19,4.110773e+19,8.935249e+19
596,Uttar Pradesh,Sultanpur,1.0275023e+19,2.2106721e+19,6.6135176e+19
597,Uttar Pradesh,Chitrakoot,8.774233e+18,2.6560935e+19,1.00902525e+20
598,Uttar Pradesh,Basti,6.4830455e+18,1.8374712e+19,5.4453e+19
599,Uttar Pradesh,Gorakhpur,5.926791e+18,1.9887205e+19,5.4785304e+19
600,Uttar Pradesh,Lucknow,1.1244273e+19,3.1030182e+19,7.899627e+19
601,Uttar Pradesh,Azamgarh,1.0198697e+19,1.7915556e+19,4.4580996e+19
602,Uttar Pradesh,Faizabad,9.847626e+18,2.2551353e+19,6.589584e+19
603,Uttar Pradesh,Ambedkar Nagar,1.0927418e+19,2.3577263e+19,6.6191554e+19
604,Uttar Pradesh,Ballia,1.0009457e+19,2.1748626e+19,5.2640856e+19
605,Uttar Pradesh,Kanpur Nagar,9.208561e+18,2.2547914e+19,7.240059e+19
606,Uttar Pradesh,Sant Ravidas Nagar (Bhadohi),1.6372579e+19,2.7739904e+19,5.244182e+19
607,Uttar Pradesh,Siddharthnagar,5.5001607e+18,1.3177396e+19,2.953908e+19
608,Uttar Pradesh,Sant Kabir Nagar,5.8537895e+18,1.8929687e+19,4.1981637e+19
609,Uttar Pradesh,Kaushambi,9.584703e+18,2.5099856e+19,9.048648e+19
610,Uttar Pradesh,Jalaun,8.7754315e+18,2.304254e+19,3.9248796e+19
611,Uttar Pradesh,Varanasi,1.0875582e+19,2.060315e+19,4.483111e+19
612,Uttar Pradesh,Auraiya,1.0749069e+19,2.8123465e+19,5.9278485e+19
613,Uttar Pradesh,Pratapgarh,7.83003e+18,2.212161e+19,1.1456091e+20
614,Uttar Pradesh,Hamirpur,7.6038865e+18,2.1228108e+19,5.2278163e+19
615,Uttar Pradesh,Gonda,8.075377e+18,1.7536654e+19,4.658331e+19
616,Uttar Pradesh,Kanpur Dehat,9.926192e+18,2.1903923e+19,6.3095396e+19
617,Uttar Pradesh,Jaunpur,9.757394e+18,1.7663652e+19,4.2872764e+19
618,Uttar Pradesh,Bara Banki,1.0831628e+19,2.7832661e+19,1.18646655e+20
619,Uttar Pradesh,Mahoba,1.0780047e+19,1.958655e+19,4.832982e+19
620,Uttar Pradesh,Mahrajganj,5.952752e+18,1.4174843e+19,2.8817025e+19
621,Uttar Pradesh,Mirzapur,1.0364292e+19,2.9472944e+19,1.4129741e+20
622,Uttar Pradesh,Kushinagar,6.5185135e+18,1.9753237e+19,5.3444555e+19
623,Uttar Pradesh,Deoria,7.0241976e+18,2.4625195e+19,6.2016647e+19
624,Uttar Pradesh,Unnao,1.0098993e+19,2.6832517e+19,8.81915e+19
625,Uttar Pradesh,Fatehpur,9.645405e+18,2.292349e+19,5.488837e+19
626,Uttar Pradesh,Mau,1.1146601e+19,2.0371784e+19,5.5864717e+19
627,Uttar Pradesh,Rae Bareli,1.248143e+19,2.3581795e+19,5.6228405e+19
628,Uttar Pradesh,Amethi,1.2140359e+19,2.3040413e+19,4.9179638e+19
629,Uttar Pradesh,Ghaziabad,3.5392905e+19,5.971254e+19,1.2840149e+20
630,Uttar Pradesh,Muzaffarnagar,1.502108e+19,3.8149847e+19,7.001719e+19
631,Uttar Pradesh,Gautam Buddha Nagar,3.5070062e+19,1.0257732e+20,1.8408597e+20
632,Uttar Pradesh,Saharanpur,1.3063005e+19,3.6652488e+19,8.541843e+19
633,Uttar Pradesh,Etawah,1.5955775e+19,3.0754721e+19,6.315904e+19
634,Uttar Pradesh,Agra,1.0064911e+19,3.0372768e+19,6.553584e+19
635,Tamil Nadu,Cuddalore,8.593176e+18,2.3008006e+19,1.2686752e+20
636,Tamil Nadu,Pudukkottai,6.374327e+18,1.2572699e+19,2.266631e+19
637,Tamil Nadu,Vellore,6.190843e+18,1.2980811e+19,2.688883e+19
638,Uttar Pradesh,Chandauli,1.120562e+19,2.1920227e+19,4.865558e+19
639,Uttar Pradesh,Jhansi,9.258669e+18,2.1260122e+19,6.185222e+19
640,Uttar Pradesh,Banda,9.958615e+18,2.5339167e+19,8.885108e+19
641,Uttar Pradesh,Sonbhadra,9.710414e+18,5.732654e+19,4.128454e+20
642,Uttar Pradesh,Lalitpur,8.0782197e+18,1.7085342e+19,4.529238e+19
643,Uttar Pradesh,Ghazipur,7.7960614e+18,1.7944971e+19,4.133604e+19
644,Tamil Nadu,Krishnagiri,4.9089296e+18,1.2829401e+19,2.0412889e+19
645,Tamil Nadu,Erode,5.734211e+18,1.5805448e+19,3.5862995e+19
646,Tamil Nadu,Coimbatore,3.7178598e+18,1.5943725e+19,3.3810363e+19
647,Telangana,Warangal (R),8.891114e+18,1.6112163e+19,4.1086185e+19
648,Tamil Nadu,Chennai,1.8257154e+19,2.6898925e+19,3.7147106e+19
649,Tamil Nadu,Nagapattinam,4.7524296e+18,1.0349462e+19,1.7364345e+19
650,Tamil Nadu,Viluppuram,6.301631e+18,1.2910788e+19,2.381833e+19
651,Tamil Nadu,Kancheepuram,5.7515156e+18,1.7146608e+19,5.639641e+19
652,Rajasthan,Banswara,9.770928e+18,1.7813793e+19,5.6310595e+19
653,Tamil Nadu,Kanniyakumari,3.5807443e+18,9.421704e+18,1.3073182e+19
654,Tamil Nadu,Thoothukkudi,5.2121277e+18,1.1191568e+19,3.2030564e+19
655,Uttar Pradesh,Allahabad,1.1145382e+19,3.4279916e+19,1.5252001e+20
656,Tamil Nadu,The Nilgiris,5.3121656e+18,1.1693048e+19,2.1039762e+19
657,Rajasthan,Jhalawar,4.9845145e+18,1.8845986e+19,5.582746e+19
658,Rajasthan,Alwar,9.784434e+18,2.393009e+19,5.7004396e+19
659,Rajasthan,Baran,4.6981703e+18,1.8012833e+19,8.415899e+19
660,Rajasthan,Karauli,2.8665096e+18,1.3272683e+19,2.043166e+19
661,Rajasthan,Dhaulpur,6.8830874e+18,1.7387233e+19,3.4074503e+19
662,Rajasthan,Sawai Madhopur,3.5345426e+18,1.2206312e+19,3.0453068e+19
663,Telangana,Jangaon,7.686271e+18,1.6757598e+19,3.970565e+19
664,Telangana,Mancherial,9.413911e+18,2.3392007e+19,8.396707e+19
665,Telangana,Bhadradri,5.967019e+18,1.3730482e+19,5.9308994e+19
