,statename,distname,min_tropospheric_NO2_column_number_density,mean_tropospheric_NO2_column_number_density,max_tropospheric_NO2_column_number_density
334,Maharashtra,Nashik,2.354092e+18,1.6615883e+19,5.2281246e+19
335,Maharashtra,Osmanabad,8.0136767e+18,1.5924672e+19,2.989102e+19
336,Maharashtra,Sindhudurg,2.3301895e+18,1.4638798e+19,3.0023315e+19
337,Maharashtra,Kolhapur,1.9845401e+18,1.6455883e+19,3.4050118e+19
338,Maharashtra,Chandrapur,7.72691e+18,2.8725667e+19,1.9653072e+20
339,Maharashtra,Akola,5.568746e+18,1.5056297e+19,4.805063e+19
340,Maharashtra,Parbhani,7.2123147e+18,1.6390981e+19,6.065194e+19
341,Maharashtra,Yavatmal,5.650543e+18,1.6089872e+19,9.8057385e+19
342,Maharashtra,Nanded,5.4382114e+18,1.4633235e+19,4.2793595e+19
343,Maharashtra,Dhule,5.3481636e+18,1.6527957e+19,3.155769e+19
344,Maharashtra,Satara,3.2761513e+18,1.5992286e+19,2.7278041e+19
345,Maharashtra,Sangli,5.3689516e+18,1.7673694e+19,3.871366e+19
346,Maharashtra,Hingoli,6.1038206e+18,1.3181852e+19,2.3137485e+19
347,Maharashtra,Pune,3.4084877e+18,2.1425743e+19,6.0073454e+19
348,Maharashtra,Gondiya,6.263424e+18,1.9680453e+19,9.852754e+19
349,Maharashtra,Amravati,3.2626958e+18,1.3112212e+19,3.6673476e+19
350,Maharashtra,Nandurbar,1.4275181e+18,1.5720494e+19,4.2414224e+19
351,Maharashtra,Ratnagiri,3.7871598e+18,1.5912457e+19,3.159995e+19
352,Maharashtra,Wardha,4.5626233e+18,1.7565125e+19,3.8463235e+19
353,Maharashtra,Aurangabad,2.9206883e+18,2.1049213e+19,1.39148764e+20
354,Maharashtra,Buldana,4.425205e+18,1.4118443e+19,5.663564e+19
355,Maharashtra,Gadchiroli,3.965847e+18,1.3061938e+19,1.0488369e+20
356,Maharashtra,Jalgaon,4.578485e+18,1.5642505e+19,2.9560592e+19
357,Maharashtra,Raigarh,5.049632e+18,3.4450116e+19,1.620858e+20
358,Maharashtra,Bhandara,6.036676e+18,2.5201167e+19,1.17544504e+20
359,Maharashtra,Bid,6.879648e+18,1.6674498e+19,9.2261454e+19
360,Maharashtra,Jalna,7.429625e+18,1.5189924e+19,3.1041969e+19
361,Maharashtra,Thane,1.0194794e+19,3.0948704e+19,1.0698918e+20
362,Maharashtra,Palghar,4.0830356e+18,2.1524875e+19,4.487465e+19
363,Pondicherry,Yanam,,,
364,Manipur,Tamenglong,-1.6936079e+18,4.232581e+18,1.1582588e+19
365,Maharashtra,Mumbai,,,
366,Mizoram,Lunglei,-4.327038e+18,4.9369474e+18,1.3100124e+19
367,Mizoram,Kolasib,-3.1964172e+18,6.190327e+18,1.1628922e+19
368,Mizoram,Lawngtlai,-2.707018e+18,5.512892e+18,1.2233371e+19
369,Mizoram,Saiha,-6.982319e+17,4.4477213e+18,1.0504929e+19
370,Mizoram,Champhai,-3.7565183e+18,3.98385e+18,9.942217e+18
371,Mizoram,Serchhip,-2.6258245e+18,3.6795783e+18,1.0412542e+19
372,Mizoram,Aizawl,-3.597473e+18,4.7782763e+18,1.2133133e+19
373,Mizoram,Mamit,-6.103904e+18,5.5991497e+18,1.212484e+19
374,Manipur,Chandel,-2.2857677e+18,4.7346433e+18,9.985068e+18
375,Maharashtra,Mumbai Suburban,2.1988891e+19,7.436996e+19,1.6914364e+20
376,Maharashtra,Nagpur,4.4888544e+18,2.476983e+19,1.313871e+20
377,Goa,North Goa,4.2350365e+18,1.3986864e+19,2.4490271e+19
378,Goa,South Goa,4.344308e+18,1.2052327e+19,2.3408684e+19
379,Andaman & Nicobar Islands,North  & Middle Andaman,2.3910736e+18,6.8281745e+18,1.1110942e+19
380,Andaman & Nicobar Islands,South Andaman,3.201713e+18,6.4956525e+18,1.5436662e+19
381,Andaman & Nicobar Islands,Nicobars,6.430948e+17,4.8799735e+18,7.394154e+18
382,Pondicherry,Karaikal,6.636939e+18,9.454791e+18,1.3839201e+19
383,Pondicherry,Puducherry,6.4865023e+18,1.2408147e+19,2.089705e+19
384,Pondicherry,Mahe,,,
385,Manipur,Ukhrul,4.6932317e+17,4.521853e+18,9.207333e+18
386,Manipur,Bishnupur,-8.9853135e+17,5.6446426e+18,1.2433611e+19
387,Manipur,Churachandpur,-5.8971025e+18,4.1363817e+18,1.0769156e+19
388,Manipur,Thoubal,-7.718526e+17,6.2427956e+18,1.2926827e+19
389,Manipur,Imphal East,-1.05687587e+18,6.504734e+18,1.0919634e+19
390,Manipur,Senapati,-1.1680386e+18,4.9685633e+18,1.0725362e+19
391,Manipur,Imphal West,3.9408064e+18,7.23887e+18,1.158523e+19
392,Nagaland,Mon,2.1186558e+18,7.477172e+18,2.4882472e+19
393,Nagaland,Tuensang,-4.6702904e+17,5.1385313e+18,1.0723507e+19
394,Nagaland,Mokokchung,9.0446864e+17,6.710543e+18,1.3046513e+19
395,Nagaland,Longleng,1.9192892e+18,6.8222596e+18,1.2381997e+19
396,Nagaland,Phek,-1.8341076e+18,4.3983318e+18,8.736481e+18
397,Nagaland,Kohima,3.911871e+16,5.2368694e+18,9.620175e+18
398,Nagaland,Wokha,2.0392327e+18,6.2629975e+18,1.1630466e+19
399,Nagaland,Zunheboto,-2.2427326e+17,5.7325326e+18,1.0385072e+19
400,Nagaland,Kiphire,-1.9291457e+18,4.2207723e+18,8.8908935e+18
401,Nagaland,Dimapur,1.2320956e+18,6.953555e+18,1.1988712e+19
402,Nagaland,Peren,-7.562626e+17,4.79343e+18,1.0734811e+19
403,Arunachal Pradesh,Lohit,-1.6581688e+18,3.7772213e+18,9.909981e+18
404,Arunachal Pradesh,West Siang,-2.877593e+18,3.770867e+18,1.2903107e+19
405,Arunachal Pradesh,Upper Subansiri,-2.556838e+18,2.7934533e+18,9.0009683e+18
406,Arunachal Pradesh,Changlang,-1.9489283e+18,3.5170909e+18,9.534812e+18
407,Arunachal Pradesh,Tirap,-1.3468508e+18,5.8668874e+18,1.9643971e+19
408,Arunachal Pradesh,Lower Subansiri,-1.0236776e+18,4.3473117e+18,1.1761456e+19
409,Arunachal Pradesh,East Kameng,-9.051261e+17,3.4169292e+18,1.1546485e+19
410,Arunachal Pradesh,Upper Siang,-2.6279788e+18,2.744496e+18,8.766025e+18
411,Arunachal Pradesh,Anjaw,-2.3684624e+18,2.5486248e+18,9.837589e+18
412,Arunachal Pradesh,East Siang,-4.3605444e+18,4.0297008e+18,9.669255e+18
413,Arunachal Pradesh,Dibang Valley,-4.5087486e+18,2.4406192e+18,8.5307935e+18
414,Arunachal Pradesh,Kurung Kumey,-1.4807787e+18,2.5474772e+18,9.257562e+18
415,Arunachal Pradesh,West Kameng,-3.0756213e+18,3.640298e+18,1.255896e+19
416,Arunachal Pradesh,Lower Dibang Valley,-2.6359164e+18,3.292345e+18,9.642575e+18
417,Arunachal Pradesh,Tawang,-1.2404716e+18,2.903833e+18,7.962426e+18
418,Arunachal Pradesh,Papum Pare,-8.458138e+17,3.8408267e+18,9.1007765e+18
419,Assam,Goalpara,4.713117e+18,1.049488e+19,2.0337156e+19
420,Assam,Baksa,4.4807592e+18,1.0766036e+19,2.7431821e+19
421,Assam,Nagaon,3.7518237e+18,9.690089e+18,1.5912526e+19
422,Assam,Nalbari,6.3242424e+18,1.3305157e+19,2.127224e+19
423,Assam,Dhubri,4.792793e+18,1.1164665e+19,1.9729465e+19
424,Assam,Sivasagar,2.386961e+18,9.464527e+18,2.238768e+19
425,Assam,Karimganj,-2.7130805e+17,9.204812e+18,1.5241112e+19
426,Assam,Tinsukia,7.9307595e+17,6.7050676e+18,2.3974303e+19
427,Assam,Hailakandi,-1.00786617e+18,7.3555574e+18,1.279865e+19
428,Assam,Chirang,1.6054361e+18,1.2174178e+19,3.8557674e+19
429,Assam,Cachar,-4.669718e+17,7.494795e+18,1.564341e+19
430,Assam,Darrang,5.056016e+18,1.2428669e+19,2.123658e+19
431,Assam,Kamrup,-5.505663e+16,1.267217e+19,2.2154955e+19
432,Assam,Dibrugarh,1.6175305e+18,9.434876e+18,3.2671986e+19
433,Assam,Barpeta,2.96015e+18,1.3944733e+19,4.6845076e+19
434,Assam,Dhemaji,4.978653e+17,6.7005734e+18,1.3525121e+19
435,Assam,Sonitpur,3.4438381e+16,8.0598886e+18,1.7300544e+19
436,Assam,Udalguri,7.77201e+17,9.297988e+18,1.5435243e+19
437,Assam,Morigaon,5.6270834e+18,1.1819109e+19,1.961754e+19
438,Assam,Karbi Anglong,5.3455582e+17,7.2589664e+18,3.1031453e+19
439,Assam,Lakhimpur,3.150478e+17,6.4417566e+18,1.123468e+19
440,Assam,Golaghat,4.6647605e+18,7.800444e+18,1.3046516e+19
441,Assam,Dima Hasao,-2.0871771e+18,6.886284e+18,3.014674e+19
442,Assam,Bongaigaon,7.4903636e+18,1.3317855e+19,3.2075461e+19
443,Meghalaya,West Jaintia Hills,3.6613083e+18,1.0425091e+19,2.874975e+19
444,Assam,Kamrup Metropolitan,5.4867274e+18,1.565889e+19,3.5836378e+19
445,Assam,Kokrajhar,1.7498277e+18,1.4634483e+19,6.1215904e+19
446,Assam,Jorhat,1.4008562e+18,7.958392e+18,1.2902988e+19
447,Tripura,Khowai,3.124608e+18,1.2638652e+19,2.5087702e+19
448,Tripura,Sipahijula,6.848768e+18,2.051255e+19,5.3256583e+19
449,Tripura,West Tripura,7.561194e+18,1.9960092e+19,4.0028785e+19
450,Tripura,Dhalai,-8.4926965e+17,8.28319e+18,1.4142991e+19
451,Tripura,Unokoti,1.5789634e+18,9.453581e+18,1.4439299e+19
452,Tripura,North Tripura,-8.007317e+17,8.041981e+18,1.3290254e+19
453,Tripura,Gomati,6.347463e+17,1.1448337e+19,2.6437225e+19
454,Tripura,South Tripura,6.085529e+18,1.5262724e+19,3.3931059e+19
455,Meghalaya,South Garo Hills,3.4762524e+17,8.803807e+18,1.7717378e+19
456,Meghalaya,Ribhoi,-1.379353e+17,9.1679105e+18,3.0182623e+19
457,Meghalaya,East Khasi Hills,-1.3699342e+18,8.4060006e+18,1.7406395e+19
458,Meghalaya,West Khasi Hills,-2.3412066e+18,6.947099e+18,1.4210461e+19
459,Meghalaya,South West Khasi Hills,-3.6326748e+18,7.7325904e+18,1.4483326e+19
460,Meghalaya,West Garo Hills,-1.3652464e+18,8.971358e+18,1.5573517e+19
461,Meghalaya,East Garo Hills,2.7299683e+17,7.3766933e+18,1.3331043e+19
462,Meghalaya,North Garo Hills,1.089283e+18,8.5635337e+18,1.3828916e+19
463,Orissa,Subarnapur,6.0613014e+18,3.3115245e+19,8.471317e+19
464,Orissa,Puri,7.442041e+18,2.1281683e+19,5.9155832e+19
465,Orissa,Anugul,6.02822e+18,5.2921065e+19,3.564094e+20
466,Orissa,Debagarh,8.2987883e+18,3.276418e+19,1.5940099e+20
467,Orissa,Koraput,4.927505e+18,1.1909119e+19,3.4558926e+19
468,Meghalaya,South West Garo Hills,3.6074795e+18,9.747632e+18,1.4397703e+19
469,Meghalaya,East Jaintia Hills,-5.828149e+17,1.1470261e+19,2.732895e+19
470,Orissa,Nabarangapur,4.6030873e+18,1.1413833e+19,2.2103966e+19
471,Orissa,Bargarh,6.9407936e+18,4.064848e+19,1.6696037e+20
472,Orissa,Jagatsinghapur,1.0553268e+19,2.1787278e+19,5.2383254e+19
473,Orissa,Kandhamal,1.9246301e+18,1.1575541e+19,3.548025e+19
474,Orissa,Khordha,5.614584e+18,2.5533305e+19,7.63979e+19
475,Orissa,Mayurbhanj,4.80517e+18,2.0053427e+19,5.162437e+19
476,Orissa,Malkangiri,3.9932522e+18,1.0093563e+19,1.8191211e+19
477,Orissa,Baleshwar,7.615403e+18,2.2215784e+19,4.6212157e+19
478,Orissa,Sambalpur,6.1114226e+18,4.299674e+19,2.9196646e+20
479,Orissa,Gajapati,1.9947677e+18,1.0952264e+19,1.8459443e+19
480,Orissa,Dhenkanal,8.7117434e+18,5.23867e+19,2.9548265e+20
481,Orissa,Nayagarh,3.784653e+18,1.9377958e+19,1.10915795e+20
482,Orissa,Cuttack,7.032636e+18,2.9232658e+19,1.5097021e+20
483,Orissa,Jajapur,1.090036e+19,3.1092744e+19,1.3262953e+20
484,Orissa,Kalahandi,4.3485415e+18,1.2848017e+19,3.6760522e+19
485,Orissa,Baudh,3.6703122e+18,2.1027307e+19,7.719637e+19
486,Orissa,Kendrapara,1.109058e+19,2.3103416e+19,5.5471888e+19
487,Orissa,Kendujhar,6.25352e+18,2.6063974e+19,8.739639e+19
488,Orissa,Ganjam,2.2979673e+18,1.4078149e+19,2.839897e+19
489,Orissa,Sundargarh,7.101935e+18,3.5272867e+19,1.3009476e+20
490,Orissa,Bhadrak,1.2221137e+19,2.7412861e+19,7.033569e+19
491,Orissa,Nuapada,6.146432e+18,1.4629299e+19,5.035795e+19
492,Orissa,Rayagada,4.6921686e+18,1.2452067e+19,4.5649075e+19
493,Orissa,Balangir,6.9494885e+18,2.0945142e+19,7.735511e+19
494,Orissa,Jharsuguda,1.239143e+19,6.2365e+19,1.9200858e+20
495,Chhatisgarh,Bemetra,8.0813093e+18,2.622724e+19,1.4412223e+20
496,Chhatisgarh,Bastar,5.5818665e+18,1.0471456e+19,1.8055132e+19
497,Chhatisgarh,Mungeli,6.0083396e+18,1.6271469e+19,6.240289e+19
498,Chhatisgarh,Bilaspur,6.233311e+18,2.8646933e+19,1.9041745e+20
499,Chhatisgarh,Gariaband,6.1720046e+18,1.4314027e+19,7.689082e+19
500,Chhatisgarh,Kabeerdham,4.4172517e+18,1.276939e+19,3.4998772e+19
501,Chhatisgarh,Sukma,4.987325e+18,1.0663652e+19,1.7542778e+19
502,Chhatisgarh,Uttar Bastar Kanker,4.2788938e+18,1.0985555e+19,2.482586e+19
503,Chhatisgarh,Baloda Bazar,6.0706643e+18,5.2339243e+19,2.4374785e+20
504,Chhatisgarh,Balod,7.491322e+18,1.7239865e+19,8.545905e+19
505,Chhatisgarh,Dakshin Bastar Dantewada,4.3616554e+18,9.947526e+18,1.8352444e+19
506,Chhatisgarh,Surguja,5.215076e+18,1.9501688e+19,1.0014534e+20
507,Chhatisgarh,Balrampur,2.9719145e+18,4.7839056e+19,3.0027466e+20
508,Chhatisgarh,Kondagaon,4.2614657e+18,1.0129469e+19,1.97272e+19
509,Chhatisgarh,Narayanpur,4.7146987e+18,9.028298e+18,1.7044103e+19
510,Chhatisgarh,Durg,8.623577e+18,4.1069455e+19,2.0940271e+20
511,Chhatisgarh,Surajpur,7.6260285e+18,3.958041e+19,2.7466268e+20
512,Chhatisgarh,Bijapur,5.371677e+18,1.3320732e+19,3.4989257e+19
513,Chhatisgarh,Raipur,8.3892083e+18,5.1270517e+19,2.3368174e+20
514,Chhatisgarh,Koriya,1.7543882e+18,1.6692893e+19,9.56672e+19
515,Chhatisgarh,Dhamtari,5.870026e+18,1.428688e+19,4.6208797e+19
516,Chhatisgarh,Korba,5.6622743e+18,4.0928076e+19,3.3708455e+20
517,Chhatisgarh,Raigarh,5.049632e+18,3.4450116e+19,1.620858e+20
518,Chhatisgarh,Jashpur,2.5041696e+18,1.7263091e+19,5.426897e+19
519,Chhatisgarh,Mahasamund,6.548518e+18,3.1304662e+19,1.2557942e+20
520,Chhatisgarh,Rajnandgaon,6.159912e+18,1.862902e+19,1.5888714e+20
521,Rajasthan,Jhunjhunun,5.3109743e+18,1.5720498e+19,5.290586e+19
522,Rajasthan,Jaisalmer,2.4464752e+18,9.874997e+18,2.3028092e+19
523,Rajasthan,Sikar,5.209829e+18,1.366281e+19,5.8212566e+19
524,Rajasthan,Hanumangarh,5.334695e+18,1.6727403e+19,6.6972854e+19
525,Rajasthan,Nagaur,5.6919194e+18,1.2520361e+19,4.818376e+19
526,Rajasthan,Barmer,2.2081026e+18,1.1867718e+19,4.7244216e+19
527,Rajasthan,Ganganagar,3.867994e+18,1.4336213e+19,5.4725645e+19
528,Rajasthan,Jodhpur,3.5300442e+18,1.3710309e+19,9.724037e+19
529,Rajasthan,Churu,5.451176e+18,1.3106102e+19,4.22653e+19
530,Rajasthan,Bikaner,4.250283e+18,1.0751611e+19,3.049539e+19
531,Rajasthan,Pratapgarh,-3.612788e+17,2.268107e+19,1.1733031e+20
532,Chhatisgarh,Janjgir-Champa,9.368865e+18,7.658745e+19,3.017133e+20
533,Rajasthan,Bhilwara,4.8478815e+18,1.3519123e+19,4.7417037e+19
534,Rajasthan,Tonk,1.8824792e+18,1.2179343e+19,3.11728e+19
535,Rajasthan,Bundi,1.4068026e+18,1.5179355e+19,3.879022e+19
536,Rajasthan,Jaipur,6.725658e+18,1.8384427e+19,1.0173793e+20
537,Rajasthan,Kota,1.436614e+18,2.1042352e+19,1.4068535e+20
538,Rajasthan,Pali,4.3947032e+18,1.6996776e+19,1.46635585e+20
539,Rajasthan,Rajsamand,3.4010734e+18,1.3949679e+19,6.459254e+19
540,Rajasthan,Ajmer,3.711573e+18,1.6531389e+19,6.092891e+19
541,Rajasthan,Bharatpur,7.121088e+18,1.6812765e+19,5.327783e+19
542,Rajasthan,Dungarpur,4.4899572e+18,1.3330935e+19,4.999158e+19
543,Rajasthan,Chittaurgarh,3.2161204e+18,2.5174275e+19,1.4936062e+20
544,Rajasthan,Udaipur,2.2567064e+17,1.6727401e+19,8.258495e+19
545,Rajasthan,Jalor,3.59864e+18,1.2243944e+19,4.1391546e+19
546,Rajasthan,Dausa,6.500123e+18,1.4917163e+19,3.4330826e+19
547,Rajasthan,Sirohi,1.2050856e+18,1.53e+19,6.951733e+19
548,Tamil Nadu,Ariyalur,7.581212e+18,1.9093756e+19,7.0560305e+19
549,Tamil Nadu,Sivaganga,2.360044e+18,9.401472e+18,1.8364503e+19
550,Tamil Nadu,Thanjavur,2.3984147e+18,1.0095568e+19,1.8141358e+19
551,Tamil Nadu,Tiruvannamalai,3.0382134e+18,1.3632331e+19,5.0783473e+19
552,Tamil Nadu,Ramanathapuram,2.6998711e+18,8.2754655e+18,1.4101353e+19
553,Tamil Nadu,Tirunelveli,2.1824557e+18,9.58041e+18,1.7036048e+19
554,Tamil Nadu,Virudhunagar,3.7241558e+18,1.0458083e+19,2.1066038e+19
555,Tamil Nadu,Thiruvarur,1.8064147e+18,8.619075e+18,1.4921239e+19
556,Tamil Nadu,Thiruvallur,7.461626e+18,2.875516e+19,1.4877606e+20
557,Tamil Nadu,Tiruchirappalli,5.122325e+18,1.4286903e+19,3.799565e+19
558,Tamil Nadu,Tiruppur,7.3249094e+17,1.4943333e+19,3.0336555e+19
559,Tamil Nadu,Madurai,4.1799402e+18,1.1337765e+19,2.1977392e+19
560,Tamil Nadu,Karur,6.565875e+18,1.4034291e+19,3.067563e+19
561,Tamil Nadu,Dharmapuri,-4.7899774e+17,1.1620922e+19,2.997083e+19
562,Tamil Nadu,Namakkal,3.489837e+18,1.3442176e+19,2.5144004e+19
563,Uttar Pradesh,Moradabad,1.4313605e+19,2.5369074e+19,3.7325737e+19
564,Uttar Pradesh,Sambhal,1.1585009e+19,3.020846e+19,8.1279295e+19
565,Uttar Pradesh,Budaun,1.3775697e+19,2.4654897e+19,7.016129e+19
566,Uttar Pradesh,Kanshiram Nagar,1.6306625e+19,3.5135312e+19,6.6233274e+19
567,Uttar Pradesh,Bahraich,4.7527407e+18,1.5072311e+19,2.9910857e+19
568,Uttar Pradesh,Hapur,2.328371e+19,4.3567137e+19,1.6561567e+20
569,Uttar Pradesh,Sitapur,9.630034e+18,2.4155556e+19,8.114683e+19
570,Uttar Pradesh,Samli,1.1481124e+19,3.775158e+19,1.2363512e+20
571,Uttar Pradesh,Shrawasti,4.5900924e+18,1.0767587e+19,1.6870165e+19
572,Tamil Nadu,Theni,-5.505025e+17,1.0026975e+19,1.9616869e+19
573,Tamil Nadu,Salem,2.2607567e+18,1.625229e+19,9.958076e+19
574,Tamil Nadu,Perambalur,5.6006643e+18,1.9842323e+19,5.7682803e+19
575,Tamil Nadu,Dindigul,-2.6232102e+18,1.0633155e+19,2.1373347e+19
576,Uttar Pradesh,Meerut,1.661011e+19,3.707242e+19,1.0608383e+20
577,Uttar Pradesh,Aligarh,1.7519487e+19,4.421637e+19,1.0979475e+20
578,Uttar Pradesh,Bulandshahr,2.072506e+19,5.2786546e+19,2.2730881e+20
579,Uttar Pradesh,Bijnor,7.3672227e+18,2.7745026e+19,5.8646728e+19
580,Uttar Pradesh,Baghpat,1.6535719e+19,4.573608e+19,1.27612856e+20
581,Uttar Pradesh,Kheri,2.6358056e+18,1.9712194e+19,5.6192785e+19
582,Uttar Pradesh,Rampur,9.840143e+18,2.2946729e+19,6.9509304e+19
583,Uttar Pradesh,Bareilly,4.9838465e+18,2.4547664e+19,8.425314e+19
584,Uttar Pradesh,Mathura,1.3320951e+19,2.7627514e+19,8.069284e+19
585,Uttar Pradesh,Etah,1.5394214e+19,3.1495192e+19,7.399587e+19
586,Uttar Pradesh,Hardoi,1.0849577e+19,2.4738185e+19,9.24926e+19
587,Uttar Pradesh,Balrampur,2.9719145e+18,4.7839056e+19,3.0027466e+20
588,Uttar Pradesh,Mahamaya Nagar,1.6811909e+19,3.261327e+19,9.093252e+19
589,Uttar Pradesh,Shahjahanpur,7.57721e+18,2.4396973e+19,1.0331037e+20
590,Uttar Pradesh,Farrukhabad,1.117421e+19,2.535666e+19,5.3128934e+19
591,Uttar Pradesh,Kannauj,1.047791e+19,2.576928e+19,7.87538e+19
592,Uttar Pradesh,Pilibhit,5.159299e+18,1.8063707e+19,5.5976687e+19
593,Uttar Pradesh,Mainpuri,1.4979576e+19,2.5916874e+19,4.521462e+19
594,Uttar Pradesh,Jyotiba Phule Nagar,1.8561168e+19,3.0512052e+19,5.1945587e+19
595,Uttar Pradesh,Firozabad,1.6391614e+19,3.429053e+19,9.695165e+19
596,Uttar Pradesh,Sultanpur,5.974117e+18,3.0680504e+19,1.2438829e+20
597,Uttar Pradesh,Chitrakoot,3.8368253e+18,1.9762998e+19,7.1003224e+19
598,Uttar Pradesh,Basti,7.311423e+18,2.1659104e+19,1.1070541e+20
599,Uttar Pradesh,Gorakhpur,4.570878e+18,1.8877794e+19,7.784533e+19
600,Uttar Pradesh,Lucknow,1.1303851e+19,4.02737e+19,1.3605911e+20
601,Uttar Pradesh,Azamgarh,1.0791489e+19,2.1639242e+19,6.3324068e+19
602,Uttar Pradesh,Faizabad,6.6357484e+18,3.9598634e+19,1.5582977e+20
603,Uttar Pradesh,Ambedkar Nagar,1.0055718e+19,3.7154446e+19,1.47148415e+20
604,Uttar Pradesh,Ballia,7.2970326e+18,1.554307e+19,2.5283215e+19
605,Uttar Pradesh,Kanpur Nagar,8.239375e+18,2.2190937e+19,5.876608e+19
606,Uttar Pradesh,Sant Ravidas Nagar (Bhadohi),1.2279953e+19,2.9869474e+19,7.5244005e+19
607,Uttar Pradesh,Siddharthnagar,3.7961384e+18,1.0192382e+19,2.0743674e+19
608,Uttar Pradesh,Sant Kabir Nagar,4.8772813e+18,1.7957452e+19,6.152139e+19
609,Uttar Pradesh,Kaushambi,8.3311904e+18,2.9324809e+19,1.0513232e+20
610,Uttar Pradesh,Jalaun,9.797368e+18,1.7669487e+19,2.5727501e+19
611,Uttar Pradesh,Varanasi,1.3562326e+19,2.295149e+19,3.858905e+19
612,Uttar Pradesh,Auraiya,6.337876e+18,2.0200082e+19,3.7293284e+19
613,Uttar Pradesh,Pratapgarh,-3.612788e+17,2.268107e+19,1.1733031e+20
614,Uttar Pradesh,Hamirpur,7.1171454e+18,1.474702e+19,3.2622466e+19
615,Uttar Pradesh,Gonda,4.672884e+18,2.0029926e+19,1.1625283e+20
616,Uttar Pradesh,Kanpur Dehat,8.007147e+18,1.9390607e+19,3.5497577e+19
617,Uttar Pradesh,Jaunpur,9.229143e+18,2.4596255e+19,8.960392e+19
618,Uttar Pradesh,Bara Banki,6.939171e+18,3.0810673e+19,1.4528991e+20
619,Uttar Pradesh,Mahoba,5.8011927e+18,1.1561243e+19,1.8241275e+19
620,Uttar Pradesh,Mahrajganj,7.797801e+17,1.0114779e+19,1.7038029e+19
621,Uttar Pradesh,Mirzapur,4.0753635e+18,3.0237806e+19,1.270359e+20
622,Uttar Pradesh,Kushinagar,3.1453135e+18,1.4385739e+19,2.7667227e+19
623,Uttar Pradesh,Deoria,9.257842e+18,2.2575223e+19,1.0538996e+20
624,Uttar Pradesh,Unnao,8.52459e+18,2.6370225e+19,1.138773e+20
625,Uttar Pradesh,Fatehpur,8.0281765e+18,1.8740877e+19,5.8917172e+19
626,Uttar Pradesh,Mau,9.433465e+18,2.0464937e+19,8.247757e+19
627,Uttar Pradesh,Rae Bareli,7.9344585e+18,2.7880398e+19,1.59026e+20
628,Uttar Pradesh,Amethi,6.931106e+18,3.1635338e+19,1.4340272e+20
629,Uttar Pradesh,Ghaziabad,2.3258546e+19,6.896004e+19,2.2027354e+20
630,Uttar Pradesh,Muzaffarnagar,1.1159752e+19,3.3926062e+19,1.1833089e+20
631,Uttar Pradesh,Gautam Buddha Nagar,2.2262562e+19,1.0535206e+20,3.6356318e+20
632,Uttar Pradesh,Saharanpur,1.000283e+19,2.8526658e+19,8.430446e+19
633,Uttar Pradesh,Etawah,8.8732144e+18,2.2414585e+19,4.4855364e+19
634,Uttar Pradesh,Agra,7.2661704e+18,2.4931481e+19,9.447813e+19
635,Tamil Nadu,Cuddalore,7.4442886e+18,2.8322527e+19,2.9014286e+20
636,Tamil Nadu,Pudukkottai,1.6482309e+18,1.0169466e+19,2.24283e+19
637,Tamil Nadu,Vellore,8.820453e+16,1.2227959e+19,5.3947037e+19
638,Uttar Pradesh,Chandauli,6.0467444e+18,2.2079768e+19,8.571506e+19
639,Uttar Pradesh,Jhansi,3.330599e+18,1.5670848e+19,4.8659934e+19
640,Uttar Pradesh,Banda,5.6732667e+18,1.3725038e+19,2.7887716e+19
641,Uttar Pradesh,Sonbhadra,6.7656194e+18,6.1345404e+19,3.092742e+20
642,Uttar Pradesh,Lalitpur,3.574911e+18,1.0659865e+19,3.1869857e+19
643,Uttar Pradesh,Ghazipur,9.658516e+18,1.7011627e+19,2.8810272e+19
644,Tamil Nadu,Krishnagiri,1.1917978e+18,1.1116339e+19,2.5755286e+19
645,Tamil Nadu,Erode,2.7900525e+18,1.4388422e+19,4.905405e+19
646,Tamil Nadu,Coimbatore,1.5013085e+18,1.463018e+19,3.033463e+19
647,Telangana,Warangal (R),8.454992e+18,1.9376506e+19,6.118562e+19
648,Tamil Nadu,Chennai,1.7993731e+19,3.976489e+19,7.232168e+19
649,Tamil Nadu,Nagapattinam,3.7094938e+18,8.3087493e+18,1.4145232e+19
650,Tamil Nadu,Viluppuram,3.6849145e+18,1.558864e+19,1.0103404e+20
651,Tamil Nadu,Kancheepuram,4.30341e+18,1.7566324e+19,1.1027623e+20
652,Rajasthan,Banswara,-3.048892e+18,1.2359231e+19,2.0892284e+19
653,Tamil Nadu,Kanniyakumari,4.0168838e+18,7.688721e+18,1.2629371e+19
654,Tamil Nadu,Thoothukkudi,2.8890053e+18,1.1817043e+19,4.3355525e+19
655,Uttar Pradesh,Allahabad,7.323911e+18,3.3160085e+19,1.0987545e+20
656,Tamil Nadu,The Nilgiris,1.39472e+18,9.650537e+18,1.7076998e+19
657,Rajasthan,Jhalawar,1.4725384e+18,1.4339115e+19,6.123578e+19
658,Rajasthan,Alwar,4.6775033e+18,2.170212e+19,6.8182532e+19
659,Rajasthan,Baran,4.0174124e+17,1.3419528e+19,8.639851e+19
660,Rajasthan,Karauli,4.7319424e+18,1.235087e+19,3.1250575e+19
661,Rajasthan,Dhaulpur,6.218403e+18,1.5030258e+19,4.933479e+19
662,Rajasthan,Sawai Madhopur,3.4976575e+18,1.1234304e+19,2.5262729e+19
